"","Year","hdi","me_normalized","Name"
"961",2002,0.511,974,81
"962",2002,0.748,927,82
"963",2002,0.711,1559,83
"964",2002,0.326,1186,84
"965",2002,0.773,513,85
"966",2002,0.85,1357,86
"967",2002,0.703,794,87
"968",2002,0.415,1967,88
"969",2002,0.573,2250,89
"970",2002,0.407,2360,90
"971",2002,0.669,792,91
"972",2002,0.664,1044,93
"973",2003,0.792,1444,1
"974",2003,0.614,1247,2
"975",2003,0.692,2001,3
"976",2003,0.602,1477,4
"977",2003,0.423,945,5
"978",2003,0.393,1038,6
"979",2003,0.827,1699,7
"980",2003,0.435,36,8
"981",2003,0.691,575,10
"982",2003,0.851,742,11
"983",2003,0.659,1945,12
"984",2003,0.799,656,13
"985",2003,0.797,970,14
"986",2003,0.778,203,15
"987",2003,0.889,320,16
"988",2003,0.659,590,17
"989",2003,0.445,2004,18
"990",2003,0.695,1411,19
"991",2003,0.586,2230,20
"992",2003,0.695,1615,21
"993",2003,0.31,360,22
"994",2003,0.319,618,23
"995",2003,0.464,720,24
"996",2003,0.328,1597,25
"997",2003,0.305,192,26
"998",2003,0.67,1046,27
"999",2003,0.481,1478,28
"1000",2003,0.471,479,29
"1001",2003,0.78,136,30
"1002",2003,0.708,705,31
"1003",2003,0.83,1497,32
"1004",2003,0.901,2276,33
"1005",2003,0.712,11,34
"1006",2003,0.625,250,35
"1007",2003,0.633,1825,36
"1008",2003,0.877,374,38
"1009",2003,0.855,1253,39
"1010",2003,0.627,1,40
"1011",2003,0.422,2106,41
"1012",2003,0.708,1432,42
"1013",2003,0.896,1682,43
"1014",2003,0.833,1141,44
"1015",2003,0.729,2034,45
"1016",2003,0.567,2192,46
"1017",2003,0.347,258,47
"1018",2003,0.618,994,49
"1019",2003,0.58,663,50
"1020",2003,0.589,1124,51
"1021",2003,0.72,604,52
"1022",2003,0.726,340,53
"1023",2003,0.574,1558,54
"1024",2003,0.494,147,55
"1025",2003,0.781,300,56
"1026",2003,0.444,1607,57
"1027",2003,0.361,289,58
"1028",2003,0.73,2175,59
"1029",2003,0.347,420,60
"1030",2003,0.81,1942,61
"1031",2003,0.472,154,63
"1032",2003,0.722,987,64
"1033",2003,0.621,1392,65
"1034",2003,0.442,82,66
"1035",2003,0.543,303,67
"1036",2003,0.47,1107,68
"1037",2003,0.89,1230,69
"1038",2003,0.891,1734,70
"1039",2003,0.592,1581,71
"1040",2003,0.276,1064,72
"1041",2003,0.45,1219,73
"1042",2003,0.923,219,74
"1043",2003,0.755,2142,75
"1044",2003,0.746,408,76
"1045",2003,0.66,56,77
"1046",2003,0.642,1796,78
"1047",2003,0.83,1509,79
"1048",2003,0.739,2103,80
"1049",2003,0.665,959,81
"1050",2003,0.519,873,82
"1051",2003,0.732,1614,83
"1052",2003,0.714,1260,84
"1053",2003,0.842,475,85
"1054",2003,0.778,1373,86
"1055",2003,0.84,882,87
"1056",2003,0.712,2018,88
"1057",2003,0.62,2284,89
"1058",2003,0.588,2361,90
"1059",2003,0.416,697,91
"1060",2003,0.693,1092,92
"1061",2003,0.74,1072,93
"1062",2003,0.684,598,95
"1063",2004,0.725,1551,1
"1064",2004,0.752,1272,2
"1065",2004,0.692,1530,4
"1066",2004,0.451,956,5
"1067",2004,0.414,1060,6
"1068",2004,0.677,1748,7
"1069",2004,0.833,40,8
"1070",2004,0.446,193,9
"1071",2004,0.787,565,10
"1072",2004,0.911,755,11
"1073",2004,0.858,1995,12
"1074",2004,0.667,605,13
"1075",2004,0.8,1013,14
"1076",2004,0.506,214,15
"1077",2004,0.717,327,16
"1078",2004,0.893,630,17
"1079",2004,0.665,2045,18
"1080",2004,0.641,1533,19
"1081",2004,0.701,2252,20
"1082",2004,0.592,1721,21
"1083",2004,0.752,504,22
"1084",2004,0.32,672,23
"1085",2004,0.482,783,24
"1086",2004,0.888,1663,25
"1087",2004,0.331,164,26
"1088",2004,0.628,1035,27
"1089",2004,0.684,1473,28
"1090",2004,0.483,481,29
"1091",2004,0.433,201,30
"1092",2004,0.786,752,31
"1093",2004,0.831,1561,32
"1094",2004,0.834,2297,33
"1095",2004,0.393,10,34
"1096",2004,0.693,266,35
"1097",2004,0.631,1877,36
"1098",2004,0.709,290,38
"1099",2004,0.904,1290,39
"1100",2004,0.858,1,40
"1101",2004,0.626,2152,41
"1102",2004,0.431,1487,42
"1103",2004,0.715,1837,43
"1104",2004,0.509,1184,44
"1105",2004,0.843,2042,45
"1106",2004,0.731,2209,46
"1107",2004,0.571,256,47
"1108",2004,0.372,2273,48
"1109",2004,0.45,685,50
"1110",2004,0.678,1135,51
"1111",2004,0.871,647,52
"1112",2004,0.726,255,53
"1113",2004,0.49,1554,54
"1114",2004,0.64,185,55
"1115",2004,0.48,357,58
"1116",2004,0.363,2207,59
"1117",2004,0.649,486,60
"1118",2004,0.356,1981,61
"1119",2004,0.819,1224,62
"1120",2004,0.708,1009,64
"1121",2004,0.684,1448,65
"1122",2004,0.349,95,66
"1123",2004,0.452,383,67
"1124",2004,0.545,1123,68
"1125",2004,0.476,1218,69
"1126",2004,0.892,1799,70
"1127",2004,0.894,1684,71
"1128",2004,0.597,1061,72
"1129",2004,0.285,1288,73
"1130",2004,0.702,188,74
"1131",2004,0.473,2159,75
"1132",2004,0.758,431,76
"1133",2004,0.473,73,77
"1134",2004,0.694,1826,78
"1135",2004,0.809,1578,79
"1136",2004,0.832,2127,80
"1137",2004,0.396,999,81
"1138",2004,0.673,1217,82
"1139",2004,0.426,1653,83
"1140",2004,0.74,1249,84
"1141",2004,0.345,480,85
"1142",2004,0.849,1364,86
"1143",2004,0.844,2037,88
"1144",2004,0.909,2299,89
"1145",2004,0.636,2362,90
"1146",2004,0.6,708,91
"1147",2004,0.439,1121,92
"1148",2004,0.682,1042,93
"1149",2004,0.75,413,94
"1150",2004,0.681,678,95
"1151",2005,0.436,1566,1
"1152",2005,0.897,1330,2
"1153",2005,0.626,2072,3
"1154",2005,0.477,943,5
"1155",2005,0.46,1062,6
"1156",2005,0.706,1743,7
"1157",2005,0.685,46,8
"1158",2005,0.827,211,9
"1159",2005,0.764,566,10
"1160",2005,0.712,714,11
"1161",2005,0.906,2077,12
"1162",2005,0.863,669,13
"1163",2005,0.674,1028,14
"1164",2005,0.795,234,15
"1165",2005,0.787,334,16
"1166",2005,0.727,633,17
"1167",2005,0.897,2069,18
"1168",2005,0.52,1579,19
"1169",2005,0.643,2277,20
"1170",2005,0.706,1811,21
"1171",2005,0.822,556,22
"1172",2005,0.758,671,23
"1173",2005,0.596,849,24
"1174",2005,0.47,1643,25
"1175",2005,0.894,213,26
"1176",2005,0.791,1134,27
"1177",2005,0.64,1524,28
"1178",2005,0.689,492,29
"1179",2005,0.738,286,30
"1180",2005,0.438,788,31
"1181",2005,0.734,1572,32
"1182",2005,0.836,2296,33
"1183",2005,0.91,19,34
"1184",2005,0.681,307,35
"1185",2005,0.698,1900,36
"1186",2005,0.355,301,38
"1187",2005,0.705,1304,39
"1188",2005,0.908,1,40
"1189",2005,0.867,2171,41
"1190",2005,0.632,1436,42
"1191",2005,0.435,1891,43
"1192",2005,0.908,1194,44
"1193",2005,0.52,2036,45
"1194",2005,0.853,2205,46
"1195",2005,0.744,283,47
"1196",2005,0.574,2269,48
"1197",2005,0.383,991,49
"1198",2005,0.629,757,50
"1199",2005,0.632,1139,51
"1200",2005,0.706,659,52
"1201",2005,0.875,254,53
"1202",2005,0.747,1584,54
"1203",2005,0.783,247,55
"1204",2005,0.642,317,56
"1205",2005,0.809,1671,57
"1206",2005,0.88,297,58
"1207",2005,0.486,2218,59
"1208",2005,0.73,548,60
"1209",2005,0.645,1985,61
"1210",2005,0.367,1250,62
"1211",2005,0.834,146,63
"1212",2005,0.486,1016,64
"1213",2005,0.577,1540,65
"1214",2005,0.58,126,66
"1215",2005,0.36,356,67
"1216",2005,0.461,1213,68
"1217",2005,0.545,1246,69
"1218",2005,0.482,1869,70
"1219",2005,0.897,1716,71
"1220",2005,0.896,1105,72
"1221",2005,0.601,1394,73
"1222",2005,0.465,216,74
"1223",2005,0.736,2183,75
"1224",2005,0.486,474,76
"1225",2005,0.754,67,77
"1226",2005,0.67,1845,78
"1227",2005,0.813,1661,79
"1228",2005,0.813,2167,80
"1229",2005,0.753,1011,81
"1230",2005,0.413,1199,82
"1231",2005,0.77,1646,83
"1232",2005,0.434,1268,84
"1233",2005,0.732,510,85
"1234",2005,0.354,1395,86
"1235",2005,0.86,920,87
"1236",2005,0.904,2302,89
"1237",2005,0.914,2363,90
"1238",2005,0.652,804,91
"1239",2005,0.537,1160,92
"1240",2005,0.438,1077,93
"1241",2005,0.682,511,94
"1242",2005,0.748,488,95
"1243",2006,0.897,1361,2
"1244",2006,0.758,2086,3
"1245",2006,0.633,1521,4
"1246",2006,0.624,977,5
"1247",2006,0.483,1087,6
"1248",2006,0.429,1749,7
"1249",2006,0.713,57,8
"1250",2006,0.69,224,9
"1251",2006,0.473,581,10
"1252",2006,0.812,698,11
"1253",2006,0.726,2110,12
"1254",2006,0.909,727,13
"1255",2006,0.87,1051,14
"1256",2006,0.804,212,15
"1257",2006,0.521,353,16
"1258",2006,0.791,680,17
"1259",2006,0.744,2097,18
"1260",2006,0.467,1697,19
"1261",2006,0.526,2303,20
"1262",2006,0.649,1842,21
"1263",2006,0.702,610,22
"1264",2006,0.825,694,23
"1265",2006,0.359,862,24
"1266",2006,0.506,1702,25
"1267",2006,0.471,233,26
"1268",2006,0.33,1131,27
"1269",2006,0.791,1567,28
"1270",2006,0.653,518,29
"1271",2006,0.389,275,30
"1272",2006,0.745,795,31
"1273",2006,0.798,1585,32
"1274",2006,0.756,2300,33
"1275",2006,0.852,17,34
"1276",2006,0.721,352,35
"1277",2006,0.688,1918,36
"1278",2006,0.469,351,38
"1279",2006,0.371,1254,39
"1280",2006,0.708,1,40
"1281",2006,0.912,2173,41
"1282",2006,0.871,1518,42
"1283",2006,0.632,1955,43
"1284",2006,0.731,1208,44
"1285",2006,0.918,2051,45
"1286",2006,0.529,2204,46
"1287",2006,0.859,341,47
"1288",2006,0.745,2260,48
"1289",2006,0.583,1030,49
"1290",2006,0.411,845,50
"1291",2006,0.546,1156,51
"1292",2006,0.87,665,52
"1293",2006,0.711,253,53
"1294",2006,0.741,1612,54
"1295",2006,0.586,209,55
"1296",2006,0.788,372,56
"1297",2006,0.514,1723,57
"1298",2006,0.826,272,58
"1299",2006,0.377,544,60
"1300",2006,0.737,2016,61
"1301",2006,0.659,1271,62
"1302",2006,0.376,163,63
"1303",2006,0.745,1574,65
"1304",2006,0.773,132,66
"1305",2006,0.586,427,67
"1306",2006,0.366,1228,68
"1307",2006,0.471,1307,69
"1308",2006,0.551,1885,70
"1309",2006,0.493,1722,71
"1310",2006,0.903,1177,72
"1311",2006,0.898,1452,73
"1312",2006,0.3,257,74
"1313",2006,0.934,2203,75
"1314",2006,0.74,532,76
"1315",2006,0.774,64,77
"1316",2006,0.485,1865,78
"1317",2006,0.656,1654,79
"1318",2006,0.819,2182,80
"1319",2006,0.774,1067,81
"1320",2006,0.76,1322,82
"1321",2006,0.543,1624,83
"1322",2006,0.777,1259,84
"1323",2006,0.754,531,85
"1324",2006,0.722,1490,86
"1325",2006,0.626,934,87
"1326",2006,0.868,2074,88
"1327",2006,0.691,2309,89
"1328",2006,0.908,2364,90
"1329",2006,0.92,867,91
"1330",2006,0.697,1225,92
"1331",2006,0.563,1081,93
"1332",2006,0.444,612,94
"1333",2006,0.683,553,95
"1334",2007,0.704,1709,1
"1335",2007,0.814,1461,2
"1336",2007,0.903,2118,3
"1337",2007,0.763,1652,4
"1338",2007,0.731,1010,5
"1339",2007,0.632,1133,6
"1340",2007,0.414,1832,7
"1341",2007,0.447,60,8
"1342",2007,0.837,631,10
"1343",2007,0.776,749,11
"1344",2007,0.817,2154,12
"1345",2007,0.741,764,13
"1346",2007,0.912,1164,14
"1347",2007,0.706,221,15
"1348",2007,0.799,361,16
"1349",2007,0.528,735,17
"1350",2007,0.796,2121,18
"1351",2007,0.674,1715,19
"1352",2007,0.475,2334,20
"1353",2007,0.542,1890,21
"1354",2007,0.628,611,22
"1355",2007,0.706,765,23
"1356",2007,0.352,880,24
"1357",2007,0.617,1737,25
"1358",2007,0.52,149,26
"1359",2007,0.347,1232,27
"1360",2007,0.34,1622,28
"1361",2007,0.804,558,29
"1362",2007,0.486,295,30
"1363",2007,0.4,828,31
"1364",2007,0.449,1618,32
"1365",2007,0.808,2318,33
"1366",2007,0.849,26,34
"1367",2007,0.423,477,35
"1368",2007,0.725,1946,36
"1369",2007,0.846,406,38
"1370",2007,0.478,1350,39
"1371",2007,0.386,1,40
"1372",2007,0.711,2200,41
"1373",2007,0.915,1629,42
"1374",2007,0.874,1978,43
"1375",2007,0.446,1245,44
"1376",2007,0.743,2059,45
"1377",2007,0.921,2212,46
"1378",2007,0.541,378,47
"1379",2007,0.857,2253,48
"1380",2007,0.75,1165,49
"1381",2007,0.4,931,50
"1382",2007,0.905,1197,51
"1383",2007,0.889,718,52
"1384",2007,0.874,373,53
"1385",2007,0.882,1712,54
"1386",2007,0.523,232,55
"1387",2007,0.654,1800,57
"1388",2007,0.893,323,58
"1389",2007,0.498,567,60
"1390",2007,0.388,2050,61
"1391",2007,0.75,1334,62
"1392",2007,0.664,178,63
"1393",2007,0.837,1144,64
"1394",2007,0.731,1606,65
"1395",2007,0.671,175,66
"1396",2007,0.784,489,67
"1397",2007,0.594,1236,68
"1398",2007,0.378,1400,69
"1399",2007,0.482,1947,70
"1400",2007,0.559,1757,71
"1401",2007,0.498,1297,72
"1402",2007,0.91,1517,73
"1403",2007,0.611,262,74
"1404",2007,0.721,2233,75
"1405",2007,0.936,596,76
"1406",2007,0.496,69,77
"1407",2007,0.767,1881,78
"1408",2007,0.704,1657,79
"1409",2007,0.662,2195,80
"1410",2007,0.838,1174,81
"1411",2007,0.788,1486,82
"1412",2007,0.686,1656,83
"1413",2007,0.548,1305,84
"1414",2007,0.447,560,85
"1415",2007,0.758,1655,86
"1416",2007,0.88,929,87
"1417",2007,0.632,2099,88
"1418",2007,0.45,2328,89
"1419",2007,0.697,2365,90
"1420",2007,0.91,894,91
"1421",2007,0.456,1352,92
"1422",2007,0.714,1172,93
"1423",2007,0.585,644,94
"1424",2008,0.7,1834,1
"1425",2008,0.751,1547,2
"1426",2008,0.899,2140,3
"1427",2008,0.906,1687,4
"1428",2008,0.583,1039,5
"1429",2008,0.748,1162,6
"1430",2008,0.488,1878,7
"1431",2008,0.421,81,8
"1432",2008,0.447,309,9
"1433",2008,0.702,770,10
"1434",2008,0.501,778,11
"1435",2008,0.774,2177,12
"1436",2008,0.821,829,13
"1437",2008,0.745,1168,14
"1438",2008,0.893,205,15
"1439",2008,0.804,376,16
"1440",2008,0.8,800,17
"1441",2008,0.531,2147,18
"1442",2008,0.906,1790,19
"1443",2008,0.679,2337,20
"1444",2008,0.482,1968,21
"1445",2008,0.726,549,22
"1446",2008,0.641,838,23
"1447",2008,0.78,917,24
"1448",2008,0.384,1802,25
"1449",2008,0.625,160,26
"1450",2008,0.898,1324,27
"1451",2008,0.352,1693,28
"1452",2008,0.346,573,29
"1453",2008,0.508,316,30
"1454",2008,0.501,864,31
"1455",2008,0.761,1710,32
"1456",2008,0.455,2329,33
"1457",2008,0.783,76,34
"1458",2008,0.917,447,35
"1459",2008,0.432,2029,36
"1460",2008,0.426,490,38
"1461",2008,0.848,1365,39
"1462",2008,0.487,1,40
"1463",2008,0.403,2219,41
"1464",2008,0.712,1603,42
"1465",2008,0.917,2041,43
"1466",2008,0.639,1301,44
"1467",2008,0.453,2085,45
"1468",2008,0.742,2238,46
"1469",2008,0.924,487,47
"1470",2008,0.553,2279,48
"1471",2008,0.865,1242,49
"1472",2008,0.597,985,50
"1473",2008,0.822,1203,51
"1474",2008,0.911,648,52
"1475",2008,0.889,421,53
"1476",2008,0.737,1760,54
"1477",2008,0.758,264,55
"1478",2008,0.532,472,56
"1479",2008,0.79,1814,57
"1480",2008,0.8,379,58
"1481",2008,0.89,589,60
"1482",2008,0.506,2062,61
"1483",2008,0.405,1326,62
"1484",2008,0.761,200,63
"1485",2008,0.394,1313,64
"1486",2008,0.494,1642,65
"1487",2008,0.71,176,66
"1488",2008,0.682,562,67
"1489",2008,0.794,1281,68
"1490",2008,0.602,1458,69
"1491",2008,0.387,1980,70
"1492",2008,0.493,1806,71
"1493",2008,0.567,1463,72
"1494",2008,0.509,1573,73
"1495",2008,0.902,321,74
"1496",2008,0.484,2244,75
"1497",2008,0.737,623,76
"1498",2008,0.77,49,77
"1499",2008,0.781,1914,78
"1500",2008,0.684,1616,79
"1501",2008,0.715,2186,80
"1502",2008,0.817,1284,81
"1503",2008,0.843,1601,82
"1504",2008,0.461,1724,83
"1505",2008,0.687,1340,84
"1506",2008,0.792,597,85
"1507",2008,0.457,1764,86
"1508",2008,0.823,984,87
"1509",2008,0.886,2116,88
"1510",2008,0.746,2327,89
"1511",2008,0.461,2370,90
"1512",2008,0.701,969,91
"1513",2008,0.639,1433,92
"1514",2008,0.465,1211,93
"1515",2008,0.718,704,94
"1516",2009,0.778,1840,1
"1517",2009,0.479,1570,2
"1518",2009,0.821,2144,3
"1519",2009,0.903,1625,4
"1520",2009,0.653,1084,5
"1521",2009,0.589,1220,6
"1522",2009,0.495,1857,7
"1523",2009,0.503,77,8
"1524",2009,0.733,796,10
"1525",2009,0.839,777,11
"1526",2009,0.515,2184,12
"1527",2009,0.767,808,13
"1528",2009,0.821,1140,14
"1529",2009,0.727,500,16
"1530",2009,0.803,791,17
"1531",2009,0.798,2143,18
"1532",2009,0.787,1704,19
"1533",2009,0.907,2339,20
"1534",2009,0.684,1966,21
"1535",2009,0.663,466,22
"1536",2009,0.727,901,23
"1537",2009,0.827,922,24
"1538",2009,0.373,1754,25
"1539",2009,0.498,1389,27
"1540",2009,0.898,1714,28
"1541",2009,0.356,592,29
"1542",2009,0.72,354,30
"1543",2009,0.514,784,31
"1544",2009,0.419,1706,32
"1545",2009,0.762,2331,33
"1546",2009,0.812,30,34
"1547",2009,0.866,458,35
"1548",2009,0.914,2032,36
"1549",2009,0.585,543,38
"1550",2009,0.436,1278,39
"1551",2009,0.846,1,40
"1552",2009,0.498,2245,41
"1553",2009,0.411,1619,42
"1554",2009,0.715,2066,43
"1555",2009,0.876,1255,44
"1556",2009,0.646,2082,45
"1557",2009,0.456,2225,46
"1558",2009,0.746,449,47
"1559",2009,0.924,2295,48
"1560",2009,0.558,1298,49
"1561",2009,0.75,983,50
"1562",2009,0.605,1258,51
"1563",2009,0.632,632,52
"1564",2009,0.906,335,53
"1565",2009,0.876,1711,54
"1566",2009,0.743,281,55
"1567",2009,0.762,450,56
"1568",2009,0.588,1808,57
"1569",2009,0.452,382,58
"1570",2009,0.828,615,60
"1571",2009,0.893,2060,61
"1572",2009,0.51,1316,62
"1573",2009,0.42,191,63
"1574",2009,0.674,1282,64
"1575",2009,0.596,245,66
"1576",2009,0.706,564,67
"1577",2009,0.687,1362,68
"1578",2009,0.797,1427,69
"1579",2009,0.608,1926,70
"1580",2009,0.394,1815,71
"1581",2009,0.504,1387,72
"1582",2009,0.576,1447,73
"1583",2009,0.912,349,74
"1584",2009,0.321,2257,75
"1585",2009,0.49,621,76
"1586",2009,0.937,37,77
"1587",2009,0.508,1917,78
"1588",2009,0.512,1665,79
"1589",2009,0.681,2178,80
"1590",2009,0.834,1287,81
"1591",2009,0.823,1592,82
"1592",2009,0.773,1718,83
"1593",2009,0.477,1441,84
"1594",2009,0.556,627,85
"1595",2009,0.796,1805,86
"1596",2009,0.888,967,87
"1597",2009,0.825,2108,88
"1598",2009,0.865,2310,89
"1599",2009,0.749,2373,90
"1600",2009,0.468,982,91
"1601",2009,0.674,1482,92
"1602",2009,0.633,1256,93
"1603",2009,0.474,629,94
"1604",2010,0.693,1860,1
"1605",2010,0.749,2172,3
"1606",2010,0.819,1599,4
"1607",2010,0.775,1093,5
"1608",2010,0.66,1317,6
"1609",2010,0.659,1838,7
"1610",2010,0.502,71,8
"1611",2010,0.472,771,10
"1612",2010,0.721,807,11
"1613",2010,0.837,2224,12
"1614",2010,0.517,865,13
"1615",2010,0.763,1108,14
"1616",2010,0.904,561,16
"1617",2010,0.726,812,17
"1618",2010,0.805,2146,18
"1619",2010,0.797,1809,19
"1620",2010,0.795,2340,20
"1621",2010,0.91,2025,21
"1622",2010,0.574,585,22
"1623",2010,0.667,861,23
"1624",2010,0.727,924,24
"1625",2010,0.788,1769,25
"1626",2010,0.539,1416,27
"1627",2010,0.505,1759,28
"1628",2010,0.901,607,29
"1629",2010,0.699,418,30
"1630",2010,0.729,744,31
"1631",2010,0.52,1683,32
"1632",2010,0.435,2320,33
"1633",2010,0.856,468,35
"1634",2010,0.87,1934,36
"1635",2010,0.668,569,38
"1636",2010,0.576,1241,39
"1637",2010,0.436,1,40
"1638",2010,0.852,2278,41
"1639",2010,0.51,1792,42
"1640",2010,0.421,2076,43
"1641",2010,0.916,1221,44
"1642",2010,0.879,2094,45
"1643",2010,0.652,2213,46
"1644",2010,0.459,451,47
"1645",2010,0.751,2301,48
"1646",2010,0.927,1295,49
"1647",2010,0.865,1001,50
"1648",2010,0.471,1302,51
"1649",2010,0.742,699,52
"1650",2010,0.636,271,53
"1651",2010,0.895,1696,54
"1652",2010,0.887,278,55
"1653",2010,0.551,1870,57
"1654",2010,0.46,415,58
"1655",2010,0.904,675,60
"1656",2010,0.831,2043,61
"1657",2010,0.898,1380,62
"1658",2010,0.511,207,63
"1659",2010,0.772,1396,64
"1660",2010,0.853,1678,65
"1661",2010,0.748,222,66
"1662",2010,0.601,609,67
"1663",2010,0.713,1440,68
"1664",2010,0.696,1488,69
"1665",2010,0.802,1960,70
"1666",2010,0.616,1795,71
"1667",2010,0.401,1367,72
"1668",2010,0.515,1414,73
"1669",2010,0.537,346,74
"1670",2010,0.622,2271,75
"1671",2010,0.331,600,76
"1672",2010,0.743,32,77
"1673",2010,0.782,1933,78
"1674",2010,0.774,1739,79
"1675",2010,0.522,2199,80
"1676",2010,0.671,1289,81
"1677",2010,0.805,1728,83
"1678",2010,0.781,1467,84
"1679",2010,0.698,713,85
"1680",2010,0.561,1817,86
"1681",2010,0.399,973,87
"1682",2010,0.909,2131,88
"1683",2010,0.41,2311,89
"1684",2010,0.872,2375,90
"1685",2010,0.754,1053,91
"1686",2010,0.941,1529,92
"1687",2010,0.672,1266,93
"1688",2010,0.638,709,94
"1689",2010,0.481,412,95
"1690",2011,0.466,1951,1
"1691",2011,0.739,1717,2
"1692",2011,0.498,2190,3
"1693",2011,0.755,1638,4
"1694",2011,0.916,1166,5
"1695",2011,0.782,1354,6
"1696",2011,0.757,1851,7
"1697",2011,0.661,72,8
"1698",2011,0.482,878,10
"1699",2011,0.764,831,11
"1700",2011,0.728,2241,12
"1701",2011,0.836,892,13
"1702",2011,0.533,1085,14
"1703",2011,0.932,595,16
"1704",2011,0.906,805,17
"1705",2011,0.727,2163,18
"1706",2011,0.566,1861,19
"1707",2011,0.799,2341,20
"1708",2011,0.801,2019,21
"1709",2011,0.5,652,22
"1710",2011,0.585,820,23
"1711",2011,0.677,925,24
"1712",2011,0.831,1773,25
"1713",2011,0.639,1494,27
"1714",2011,0.546,1763,28
"1715",2011,0.514,628,29
"1716",2011,0.815,428,30
"1717",2011,0.707,779,31
"1718",2011,0.533,1725,32
"1719",2011,0.522,2326,33
"1720",2011,0.78,646,35
"1721",2011,0.86,1906,36
"1722",2011,0.671,606,38
"1723",2011,0.664,1274,39
"1724",2011,0.58,1,40
"1725",2011,0.436,2290,41
"1726",2011,0.86,1866,42
"1727",2011,0.524,2087,43
"1728",2011,0.719,1229,44
"1729",2011,0.92,2107,45
"1730",2011,0.882,2222,46
"1731",2011,0.657,494,47
"1732",2011,0.455,2319,48
"1733",2011,0.757,1303,49
"1734",2011,0.574,1012,50
"1735",2011,0.658,1318,51
"1736",2011,0.673,681,52
"1737",2011,0.753,338,53
"1738",2011,0.902,1794,54
"1739",2011,0.731,263,55
"1740",2011,0.772,1880,57
"1741",2011,0.768,461,58
"1742",2011,0.764,715,60
"1743",2011,0.909,2054,61
"1744",2011,0.838,1413,62
"1745",2011,0.899,242,63
"1746",2011,0.44,1479,64
"1747",2011,0.413,1821,65
"1748",2011,0.76,306,66
"1749",2011,0.755,717,67
"1750",2011,0.604,1469,68
"1751",2011,0.719,1536,69
"1752",2011,0.71,1983,70
"1753",2011,0.806,1810,71
"1754",2011,0.397,1476,73
"1755",2011,0.602,350,74
"1756",2011,0.909,2288,75
"1757",2011,0.628,641,76
"1758",2011,0.492,38,77
"1759",2011,0.942,1962,78
"1760",2011,0.793,1784,79
"1761",2011,0.78,2210,80
"1762",2011,0.734,1344,81
"1763",2011,0.84,1819,83
"1764",2011,0.806,1501,84
"1765",2011,0.5,750,85
"1766",2011,0.701,1853,86
"1767",2011,0.767,1036,87
"1768",2011,0.406,2119,88
"1769",2011,0.895,2316,89
"1770",2011,0.43,2376,90
"1771",2011,0.878,1083,91
"1772",2011,0.912,1532,92
"1773",2011,0.941,1309,93
"1774",2011,0.678,751,94
"1775",2011,0.636,603,95
"1776",2012,0.644,1977,1
"1777",2012,0.718,1779,2
"1778",2012,0.673,2187,3
"1779",2012,0.504,1594,4
"1780",2012,0.906,1207,5
"1781",2012,0.919,1359,6
"1782",2012,0.591,1833,7
"1783",2012,0.769,70,8
"1784",2012,0.671,358,9
"1785",2012,0.534,936,10
"1786",2012,0.489,769,11
"1787",2012,0.775,2223,12
"1788",2012,0.728,887,13
"1789",2012,0.858,1073,14
"1790",2012,0.759,280,15
"1791",2012,0.756,624,16
"1792",2012,0.937,813,17
"1793",2012,0.908,2153,18
"1794",2012,0.808,1846,19
"1795",2012,0.575,2342,20
"1796",2012,0.808,2055,21
"1797",2012,0.701,780,22
"1798",2012,0.51,883,23
"1799",2012,0.748,891,24
"1800",2012,0.735,1761,25
"1801",2012,0.426,1511,27
"1802",2012,0.644,1777,28
"1803",2012,0.552,635,29
"1804",2012,0.388,400,30
"1805",2012,0.821,833,31
"1806",2012,0.739,1707,32
"1807",2012,0.538,2315,33
"1808",2012,0.442,50,34
"1809",2012,0.825,782,35
"1810",2012,0.769,1872,36
"1811",2012,0.751,617,38
"1812",2012,0.677,1234,39
"1813",2012,0.669,1,40
"1814",2012,0.584,2285,41
"1815",2012,0.441,1882,42
"1816",2012,0.865,2114,43
"1817",2012,0.438,1198,44
"1818",2012,0.722,2101,45
"1819",2012,0.921,2206,46
"1820",2012,0.885,503,47
"1821",2012,0.666,2314,48
"1822",2012,0.461,1275,49
"1823",2012,0.934,1091,50
"1824",2012,0.448,1346,51
"1825",2012,0.597,651,52
"1826",2012,0.681,324,53
"1827",2012,0.646,1770,54
"1828",2012,0.882,236,55
"1829",2012,0.731,519,56
"1830",2012,0.735,1897,57
"1831",2012,0.832,507,58
"1832",2012,0.759,1569,59
"1833",2012,0.469,679,60
"1834",2012,0.789,2022,61
"1835",2012,0.908,1419,62
"1836",2012,0.841,331,63
"1837",2012,0.514,1462,64
"1838",2012,0.704,1975,65
"1839",2012,0.517,438,66
"1840",2012,0.771,761,67
"1841",2012,0.759,1557,68
"1842",2012,0.605,1563,69
"1843",2012,0.726,1964,70
"1844",2012,0.718,1731,71
"1845",2012,0.635,1421,73
"1846",2012,0.533,366,74
"1847",2012,0.928,2305,75
"1848",2012,0.911,601,76
"1849",2012,0.35,41,77
"1850",2012,0.748,1973,78
"1851",2012,0.519,1767,79
"1852",2012,0.795,2211,80
"1853",2012,0.701,1276,81
"1854",2012,0.836,1783,83
"1855",2012,0.798,827,85
"1856",2012,0.508,1850,86
"1857",2012,0.775,1020,87
"1858",2012,0.755,2132,88
